Novads,Skola,Kopvērtējums,Priekšmets
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,42.00%,MAT9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,47.64%,MAT9
Saulkrastu novads,Saulkrastu vidusskola,51.81%,MAT9
Saulkrastu novads,Zvejniekciema vidusskola,52.65%,MAT9
Sējas novads,Sējas pamatskola,37.74%,MAT9
Sējas novads,Murjāņu sporta ģimnāzija,46.09%,MAT9
Siguldas novads,Siguldas 1. pamatskola,42.79%,MAT9
Siguldas novads,Siguldas 2. vidusskola,43.41%,MAT9
Siguldas novads,Siguldas novada vidusskola,45.90%,MAT9
Siguldas novads,Siguldas Valsts ģimnāzija,63.26%,MAT9
Siguldas novads,Allažu pamatskola,48.00%,MAT9
Siguldas novads,Mores pamatskola,39.11%,MAT9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,54.13%,MAT9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,33.19%,MAT9
Skrundas novads,Skrundas vidusskola,54.78%,MAT9
Skrundas novads,Skrundas arodvidusskola,23.88%,MAT9
Smiltenes novads,Smiltenes Centra vidusskola,55.51%,MAT9
Smiltenes novads,Smiltenes ģimnāzija,44.42%,MAT9
Smiltenes novads,Bilskas pamatskola,76.89%,MAT9
Smiltenes novads,Blomes pamatskola,42.05%,MAT9
Smiltenes novads,Grundzāles pamatskola,42.05%,MAT9
Smiltenes novads,Palsmanes pamatskola,57.48%,MAT9
Smiltenes novads,Variņu pamatskola,50.77%,MAT9
Stopiņu novads,Stopiņu pamatskola,41.78%,MAT9
Stopiņu novads,Ulbrokas vidusskola,36.95%,MAT9
Stopiņu novads,Juglas sanatorijas internātpamatskola,45.96%,MAT9
Strenču novads,Strenču novada vidusskola,44.36%,MAT9
Strenču novads,Strenču novada vidusskolas filiāle (Sedas),45.90%,MAT9
Strenču novads,Strenču novada vidusskolas filiāle (Plāņu),56.33%,MAT9
Talsu novads,Stendes pamatskola,38.06%,MAT9
Talsu novads,Talsu pamatskola,45.54%,MAT9
Talsu novads,Sabiles vidusskola,40.95%,MAT9
Talsu novads,Talsu 2. vidusskola,43.92%,MAT9
Talsu novads,Talsu Kristīgā vidusskola,47.56%,MAT9
Talsu novads,Valdemārpils vidusskola,37.93%,MAT9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,22.55%,MAT9
Talsu novads,Talsu Valsts ģimnāzija,51.21%,MAT9
Talsu novads,Laucienes pamatskolas filiāle,51.33%,MAT9
Talsu novads,Laidzes pamatskola,40.80%,MAT9
Talsu novads,Laucienes pamatskola,44.16%,MAT9
Talsu novads,Pastendes pamatskola,45.23%,MAT9
Talsu novads,Pūņu pamatskola,43.62%,MAT9
Talsu novads,Pastendes pamatskolas filiāle,44.85%,MAT9
Talsu novads,Virbu pamatskola,45.51%,MAT9
Talsu novads,Vandzenes vidusskola,44.00%,MAT9
Talsu novads,Laidzes Profesionālā vidusskola,26.00%,MAT9
Tērvetes novads,Bukaišu pamatskola,47.11%,MAT9
Tērvetes novads,Tērvetes pamatskola,38.78%,MAT9
Tērvetes novads,Annas Brigaderes pamatskola,43.26%,MAT9
Tērvetes novads,Augstkalnes vidusskola,49.10%,MAT9
Tukuma novads,Tukuma 2. pamatskola,48.91%,MAT9
Tukuma novads,Tukuma E. Birznieka-Upīša 1. pamatskola,40.87%,MAT9
Tukuma novads,Tukuma 2. vidusskola,41.52%,MAT9
Tukuma novads,Tukuma 3. vidusskola,61.00%,MAT9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,19.30%,MAT9
Tukuma novads,Tukuma Raiņa ģimnāzija,54.90%,MAT9
Tukuma novads,Praviņu pamatskola,20.17%,MAT9
Tukuma novads,Pūres pamatskola,37.04%,MAT9
Tukuma novads,Sēmes pamatskola,24.59%,MAT9
Tukuma novads,Džūkstes vidusskola,34.30%,MAT9
Tukuma novads,Irlavas vidusskola,46.18%,MAT9
Tukuma novads,Tumes vidusskola,34.39%,MAT9
Tukuma novads,Zemgales vidusskola,43.52%,MAT9
Vaiņodes novads,Vaiņodes vidusskola,45.84%,MAT9
Vaiņodes novads,Vaiņodes internātpamatskola,26.67%,MAT9
Valkas novads,Valkas pamatskola,42.55%,MAT9
Valkas novads,Valkas ģimnāzija,50.09%,MAT9
Valkas novads,Ērģemes pamatskola,45.50%,MAT9
Valkas novads,Kārķu pamatskola,68.00%,MAT9
Valkas novads,Ozolu pamatskola,44.79%,MAT9
Valkas novads,Vijciema pamatskola,54.22%,MAT9
Valmieras novads,Jura Neikena Dikļu pamatskola,36.17%,MAT9
Valmieras novads,Kocēnu pamatskola,40.27%,MAT9
Valmieras novads,Rubenes pamatskola,54.44%,MAT9
Valmieras pilsēta,Valmieras 5. vidusskola,36.30%,MAT9
Valmieras pilsēta,Valmieras Viestura vidusskola,53.69%,MAT9
Valmieras pilsēta,Valmieras 2. vidusskola,37.31%,MAT9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,44.77%,MAT9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,51.49%,MAT9
Valmieras pilsēta,Valmieras vājdzirdīgo bērnu internātpamatskola - attīstības centrs,45.82%,MAT9
Varakļānu novads,Varakļānu vidusskola,41.37%,MAT9
Varakļānu novads,Varakļānu novada pašvaldības Stirnienes pamatskola,47.50%,MAT9
Varakļānu novads,Murmastienes pamatskola,38.17%,MAT9
Vārkavas novads,Vanagu pamatskola,65.00%,MAT9
Vārkavas novads,Vārkavas pamatskola,35.50%,MAT9
Vārkavas novads,Vārkavas vidusskola,49.41%,MAT9
Vecumnieku novads,Kurmenes pamatskola,38.22%,MAT9
Vecumnieku novads,Stelpes pamatskola,26.29%,MAT9
Vecumnieku novads,Misas vidusskola,41.84%,MAT9
Vecumnieku novads,Skaistkalnes vidusskola,53.78%,MAT9
Vecumnieku novads,Vecumnieku novada Domes Valles vidusskola,48.72%,MAT9
Vecumnieku novads,Vecumnieku vidusskola,44.84%,MAT9
Ventspils novads,Piltenes vidusskola,63.78%,MAT9
Ventspils novads,Ances pamatskola,38.83%,MAT9
Ventspils novads,Jūrkalnes pamatskola,22.86%,MAT9
Ventspils novads,Popes pamatskola,61.50%,MAT9
Ventspils novads,Puzes pamatskola,33.33%,MAT9
Ventspils novads,Tārgales pamatskola,64.95%,MAT9
Ventspils novads,Užavas pamatskola,36.31%,MAT9
Ventspils novads,Zlēku pamatskola,35.11%,MAT9
Ventspils novads,Zūru pamatskola,45.33%,MAT9
Ventspils novads,Ugāles vidusskola,49.13%,MAT9
Ventspils pilsēta,Ventspils 1. pamatskola,37.33%,MAT9
Ventspils pilsēta,Ventspils 2. pamatskola,41.21%,MAT9
Ventspils pilsēta,Ventspils 4. vidusskola,53.01%,MAT9
Ventspils pilsēta,Ventspils 5. vidusskola,46.87%,MAT9
Ventspils pilsēta,Ventspils 2. vidusskola,54.08%,MAT9
Ventspils pilsēta,Ventspils 3. vidusskola,47.17%,MAT9
Ventspils pilsēta,Ventspils 6. vidusskola,39.30%,MAT9
Ventspils pilsēta,Ventspils vakara vidusskola,13.92%,MAT9
Ventspils pilsēta,Ventspils 1. ģimnāzija,53.26%,MAT9
Viesītes novads,Viesītes vidusskola,45.15%,MAT9
Viesītes novads,Rites pamatskola,57.44%,MAT9
Viļakas novads,Viļakas pamatskola,59.47%,MAT9
Viļakas novads,Viļakas Valsts ģimnāzija,52.55%,MAT9
Viļakas novads,Upītes pamatskola,46.22%,MAT9
Viļakas novads,Viduču pamatskola,53.87%,MAT9
Viļakas novads,Žīguru pamatskola,33.50%,MAT9
Viļakas novads,Rekavas vidusskola,69.33%,MAT9
Viļānu novads,Viļānu vidusskola,63.69%,MAT9
Viļānu novads,Dekšāru pamatskola,49.52%,MAT9
Zilupes novads,Zilupes vidusskola,68.38%,MAT9
